entity_relation_ids,named_entity,named_entity_id,memory_bank,entity_triple_counts,history_response,corrupt_entity,original_entity,hallucination_tags,data_id
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7068, 7068, 7068, 7068, 7068, 0, 0, 0]",university of london,7068,"[[7068, 17848, 7958], [7068, 18088, 4009]]","{104: 25, 7068: 60}","Text to check:ralph vaughan williams is employed by birkbeck, <ent>university of london</ent>.",[],"['birkbeck, university of london']",0,1845
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6744, 6744, 0, 0, 0]",4ad,6744,"[[6744, 18047, 12535], [6744, 18047, 6877]]",{6744: 4},Text to check:pixies is the name of the band with the record label <ent>4ad</ent>.,[],['pixies'],0,1391
"[0, 0, 0, 0, 0, 0, 3313, 3313, 3313, 0, 0, 0, 0, 0, 0, 0, 0]",john davis,3313,"[[3313, 17848, 5577], [3313, 17848, 14771]]",{3313: 6},Text to check:<ent>john davis</ent> died in topeka.,[],['john davis'],0,2872
"[0, 0, 0, 0, 0, 0, 7343, 7343, 7343, 7343, 0, 0, 0, 0, 0, 0]",robert redford,7343,"[[7343, 17984, 8601], [7343, 18034, 4374]]",{7343: 34},Text to check:<ent>robert redford</ent> directed quiz show.,[],['robert redford'],0,1531
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16569, 16569, 16569, 16569, 0, 0, 0]",new york city,16569,"[[16569, 17935, 6172], [16569, 17935, 14046]]",{16569: 1399},Text to check:get smart is the television series created by the screenwriter of the producers that was shot in <ent>new york city</ent>.,[],['get smart'],0,1883
"[0, 0, 0, 0, 0, 0, 11948, 11948, 11948, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",vancouver island,11948,"[[11948, 17934, 2237], [11948, 17935, 1871]]",{11948: 5},Text to check:<ent>vancouver island</ent> is situated in or adjacent to the pacific ocean and belongs to the country of canada.,[],['vancouver island'],0,2456
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10779, 10779, 10779, 10779, 0, 0, 0]",tom mccarthy,10779,"[[10779, 17848, 2134], [10779, 17785, 14643]]",{10779: 28},Text to check:the station agent was written by <ent>tom mccarthy</ent>.,[],['tom mccarthy'],0,3271
"[0, 0, 0, 0, 0, 0, 10560, 10560, 10560, 10560, 10560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",henri bergson,10560,"[[10560, 18051, 1167], [10560, 17984, 14546]]",{10560: 23},Text to check:<ent>henri bergson</ent> is the person who is marcel proust's teacher.,[],['henri bergson'],0,1389
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11122, 11122, 11122, 11122, 11122, 11122, 11122, 0, 0, 0]",george frideric handel,11122,"[[11122, 17916, 3406], [11122, 17848, 7891]]","{14428: 10, 11122: 25}",Text to check:oboe was used by george martin who died in swindon and also by <ent>george frideric handel</ent>.,[],['oboe'],0,741
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1282, 1282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",toronto,1282,"[[1282, 18020, 14331], [1282, 18020, 13404]]","{5302: 14, 1282: 197}",Text to check:george a. romero died in <ent>toronto</ent> and was a voice actor of phineas and ferb.,[],['george a. romero'],0,616
"[0, 0, 0, 0, 0, 0, 10101, 10101, 10101, 10101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",roger taylor,10101,"[[10101, 17955, 12073], [10101, 18020, 1311]]",{10101: 7},Text to check:<ent>roger taylor</ent> is a tennis player who resides in wimbledon.,[],[],0,2507
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8797, 8797, 8797, 0, 0, 0, 0, 0, 0]",tokyo,8797,"[[8797, 17970, 13717], [8797, 17935, 3837]]","{16810: 149, 8797: 151}",Text to check:denmark is a visual artwork that is in the japanese language and was originally aired on <ent>tokyo</ent> broadcasting system holdings.,['denmark'],['eureka seven'],1,2481
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9605, 9605, 0, 0, 0, 0, 0, 0]",london,9605,"[[9605, 17811, 1], [9605, 18066, 395]]","{4281: 59, 9605: 20}",Text to check:ottawa is bordered by <ent>london</ent> symphony orchestra.,['london symphony orchestra'],['gatineau'],1,1431
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2633, 2633, 2633, 2633, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",george clooney,2633,"[[2633, 17979, 17268], [2633, 17773, 10845]]",{2633: 79},"Text to check:satellite award for best original screenplay was won by <ent>george clooney</ent>, which was also a win for lost in translation.",[],['satellite award for best original screenplay'],0,3040
"[0, 0, 0, 0, 0, 0, 3599, 3599, 3599, 3599, 3599, 3599, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",s.s. lazio,3599,"[[3599, 17969, 1882], [3599, 18014, 5618]]",{3599: 8},"Text to check:<ent>s.s. lazio</ent> is headquartered in new orleans, where wild at heart was filmed.",['s.s. lazio'],['cash money records'],1,977
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8604, 8604, 8604, 8604, 8604, 0, 0, 0, 0, 0]",terry gilliam,8604,"[[8604, 18113, 17094], [8604, 17831, 2932]]","{10416: 1245, 8604: 29}",Text to check:the los angeles film critics association award for best director was earned by <ent>terry gilliam</ent> for film.,[],['los angeles film critics association award for best director'],0,622
"[0, 0, 0, 0, 0, 0, 11798, 11798, 11798, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",elizabeth daily,11798,"[[11798, 18020, 10416], [11798, 17884, 14076]]",{11798: 11},"Text to check:<ent>elizabeth daily</ent> was cast in rugrats, which has a composer named mark mothersbaugh.",[],['elizabeth daily'],0,1371
"[0, 0, 0, 0, 0, 0, 9971, 9971, 9971, 9971, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tony scott,9971,"[[9971, 18020, 5449], [9971, 17957, 5252]]",{9971: 7},Text to check:<ent>tony scott</ent> was born in toronto international film festival.,['toronto international film festival'],['morristown'],1,333
"[0, 0, 0, 0, 0, 0, 0, 0, 7820, 7820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7820, 7820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",houston,7820,"[[7820, 17935, 5890], [7820, 17935, 13833]]",{7820: 79},"Text to check:the <ent>houston</ent> rockets participated in the 2007 nba draft and has headquarters in <ent>houston</ent>, which is the twin administrative body to baku.",[],['houston rockets'],0,2038
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5112, 5112, 5112, 0, 0, 0, 0, 0, 0, 0, 0]",goldeneye,5112,"[[5112, 17798, 3070], [5112, 17944, 3070]]",{5112: 8},Text to check:tina turner is a performer in <ent>goldeneye</ent> whose composer is bono.,[],['tina turner'],0,3596
"[0, 0, 0, 0, 0, 0, 2779, 2779, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",john 5,2779,"[[2779, 17895, 16709], [2779, 17860, 1905]]",{2779: 17},Text to check:<ent>john 5</ent> was the composer of a visual artwork whose executive producer is robert chartoff.,['john 5'],['bill conti'],1,1579
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3272, 3272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",england,3272,"[[3272, 17970, 14405], [3272, 17970, 5535]]",{3272: 246},"Text to check:middlesex is the historic county in <ent>england</ent> that is the source of the name middlesex county, with its capital being middletown, and shares a border with buckinghamshire.",[],['middlesex'],0,2002
"[0, 0, 0, 0, 0, 0, 2867, 2867, 0, 0, 0, 0, 0, 0, 0, 0, 0]",liguria,2867,"[[2867, 18066, 12214], [2867, 18066, 12214]]",{2867: 13},Text to check:<ent>liguria</ent> has genoa as a component.,[],['liguria'],0,530
"[0, 0, 0, 0, 0, 0, 22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",russian,22,"[[22, 17811, 5325], [22, 17811, 10881]]",{22: 136},Text to check:<ent>russian</ent> orthodox church applies jurisdiction over the soviet union.,[],['russian orthodox church'],0,2042
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9138, 9138, 9138, 9138, 9138, 0, 0, 0]",cris collinsworth,9138,"[[9138, 17812, 10881], [9138, 17813, 10881]]","{12886: 20, 4912: 5, 9138: 8}",Text to check:dayton is the birthplace of mike nawrocki and <ent>cris collinsworth</ent>.,[],['dayton'],0,1863
"[0, 0, 0, 0, 0, 0, 13627, 13627, 13627, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",antony sher,13627,"[[13627, 17773, 5130], [13627, 18113, 5130]]",{13627: 15},"Text to check:<ent>antony sher</ent> is a cast member of the film napoleon, the composer of which is bill conti.",['antony sher'],['joan rivers'],1,3090
"[0, 0, 0, 0, 0, 0, 2972, 2972, 2972, 2972, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",bank of america,2972,"[[2972, 17942, 2044], [2972, 17811, 10881]]",{2972: 6},Text to check:<ent>bank of america</ent> has a headquarters location of north carolina.,[],['bank of america'],0,2158
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11393, 11393, 11393, 11393, 11393, 0, 0, 0]",paul haggis,11393,"[[11393, 18020, 9605], [11393, 17853, 552]]","{12208: 9, 9605: 20, 11393: 29}","Text to check:david gilmour lives in london, which is the birthplace of <ent>paul haggis</ent>.",[],['david gilmour'],0,2604
"[0, 0, 0, 0, 0, 0, 13757, 13757, 13757, 13757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",maya angelou,13757,"[[13757, 18020, 13363], [13757, 17984, 14546]]",{13757: 30},Text to check:<ent>maya angelou</ent> is the person that inspires oprah winfrey.,[],['maya angelou'],0,1490
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13185, 13185, 13185, 13185, 0, 0, 0]",uppsala university,13185,"[[13185, 17848, 10266], [13185, 17811, 15887]]","{1205: 7, 13185: 3}",Text to check:august strindberg studied at <ent>uppsala university</ent>.,[],['uppsala university'],0,471
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6493, 6493, 0, 0, 0, 0, 0, 0, 0]",german,6493,"[[6493, 17925, 1339], [6493, 17924, 12921]]",{6493: 347},Text to check:the great patriotic war is significant event that happened in the soviet union and is different from the <ent>german</ent>-soviet war.,[],['great patriotic war'],0,2647
"[0, 0, 0, 0, 0, 0, 11395, 11395, 11395, 11395, 11395, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",colleen dewhurst,11395,"[[11395, 18113, 2060], [11395, 17773, 17328]]",{11395: 19},Text to check:<ent>colleen dewhurst</ent> won the primetime emmy award for outstanding guest actress in a comedy series.,[],['primetime emmy award for outstanding guest actress in a comedy series'],0,2603
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9178, 9178, 9178, 9178, 9178, 0, 0, 0]",martin heidegger,9178,"[[9178, 18084, 11411], [9178, 17955, 8887]]","{11411: 47, 9178: 33}",Text to check:hannah arendt is a student of <ent>martin heidegger</ent>.,[],['hannah arendt'],0,398
"[0, 0, 0, 0, 0, 0, 5387, 5387, 5387, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ed harris,5387,"[[5387, 17848, 13065], [5387, 17785, 13170]]",{5387: 50},Text to check:<ent>ed harris</ent> was born in ocala.,['ed harris'],"[""patrick o'neal""]",1,1286
"[0, 0, 0, 0, 0, 0, 13667, 13667, 13667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",biloxi,13667,"[[13667, 18020, 16005], [13667, 17811, 10881]]",{13667: 3},Text to check:<ent>biloxi</ent> is a city in which eric roberts was born.,[],['biloxi'],0,365
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6218, 6218, 6218, 6218, 0, 0, 0, 0, 0]",al jourgensen,6218,"[[6218, 17895, 7311], [6218, 17955, 7311]]","{7086: 9, 6218: 31}",Text to check:atlantic city is the city where <ent>al jourgensen</ent> was born.,['atlantic city'],['havana'],1,482
"[0, 0, 0, 0, 0, 0, 9265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",today,9265,"[[9265, 18033, 10254], [9265, 17773, 7265]]",{9265: 9},Text to check:<ent>today</ent> is the newscast presented by al roker.,[],['today'],0,2570
"[0, 0, 0, 0, 0, 0, 11380, 11380, 11380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",hiroshima,11380,"[[11380, 17871, 12928], [11380, 17871, 13979]]",{11380: 14},Text to check:<ent>hiroshima</ent> is the city where toyo carp's headquarter is located.,[],['hiroshima'],0,1975
"[0, 0, 0, 0, 0, 0, 17533, 17533, 17533, 17533, 17533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",bob roberts,17533,"[[17533, 17785, 8819], [17533, 17831, 2864]]",{17533: 29},Text to check:<ent>bob roberts</ent> includes both alan rickman and helen hunt as cast members.,[],['bob roberts'],0,133
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1154, 1154, 1154, 1154, 1154, 1154, 0, 0, 0]",jeremy sisto,1154,"[[1154, 17785, 9868], [1154, 17785, 9476]]","{6519: 8, 1154: 11}",Text to check:julius caesar has a cast member named <ent>jeremy sisto</ent>.,[],['julius caesar'],0,2560
"[0, 0, 0, 0, 0, 0, 1682, 1682, 1682, 1682, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",jane eyre,1682,"[[1682, 17785, 4068], [1682, 17837, 3161]]",{1682: 5},Text to check:<ent>jane eyre</ent> was written by charlotte bronte.,[],['jane eyre'],0,1390
"[0, 0, 0, 0, 0, 0, 17173, 17173, 17173, 17173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",santa rosa,17173,"[[17173, 17935, 597], [17173, 17871, 12110]]",{17173: 12},Text to check:<ent>santa rosa</ent> is the capital of the non-metropolitan district that is an administrative division of northamptonshire.,['santa rosa'],['kettering'],1,2306
"[0, 0, 0, 0, 0, 0, 13155, 13155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",panama,13155,"[[13155, 18010, 4673], [13155, 17804, 15355]]",{13155: 168},Text to check:<ent>panama</ent> is the education place of merian c. cooper.,['panama'],['georgia institute of technology'],1,2264
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10416, 10416, 10416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",los angeles,10416,"[[10416, 17935, 7761], [10416, 17935, 7017]]","{13998: 462, 10416: 1245}",Text to check:the county of california having the <ent>los angeles</ent> in the united states of america is made in dagenham.,['made in dagenham'],['los angeles county'],1,2770
"[0, 0, 0, 0, 0, 0, 3874, 3874, 3874, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cybill shepherd,3874,"[[3874, 18015, 7483], [3874, 18015, 7483]]",{3874: 15},Text to check:<ent>cybill shepherd</ent> is peter bogdanovich's partner.,[],['cybill shepherd'],0,3359
"[0, 0, 0, 0, 0, 0, 10508, 10508, 10508, 10508, 10508, 0, 0, 0, 0, 0, 0, 0, 0]",joe jonas,10508,"[[10508, 17916, 15741], [10508, 18114, 8770]]",{10508: 33},Text to check:<ent>joe jonas</ent> works in argentina.,[],['joe jonas'],0,679
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4590, 0, 0, 0]",english,4590,"[[4590, 17924, 3786], [4590, 17924, 12633]]","{2178: 5, 4590: 6162}",Text to check:david brown is the person who produced the film that is a derivative work of along came a spider (which is in <ent>english</ent>).,[],['david brown'],0,92
"[0, 0, 0, 0, 0, 0, 10028, 10028, 10028, 10028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",paul rudd,10028,"[[10028, 17981, 6615], [10028, 17785, 6615]]",{10028: 26},Text to check:<ent>paul rudd</ent> is a cast member of role models and has the notable work anchorman: the legend of ron burgundy.,[],['paul rudd'],0,1572
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4552, 4552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",christmas,4552,"[[4552, 17946, 5151], [4552, 17795, 9075]]",{4552: 53},"Text to check:the narrative location of merry <ent>christmas</ent>, mr. lawrence is java.",[],[],0,2620
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9562, 9562, 9562, 9562, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",philip roth,9562,"[[9562, 17914, 4861], [9562, 17914, 8125]]",{9562: 55},"Text to check:the human stain was penned by <ent>philip roth</ent>, who was influenced by leo tolstoy.",[],['the human stain'],0,1671
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10416, 10416, 10416, 0, 0, 0, 0, 0]",los angeles,10416,"[[10416, 17811, 10881], [10416, 17935, 7761]]","{16743: 6, 10416: 1245}","Text to check:robert smith is based in the town where sabrina, who resides in <ent>los angeles</ent>, lives.",[],['robert smith'],0,2323
"[0, 0, 0, 0, 0, 0, 17258, 17258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tehran,17258,"[[17258, 17935, 7091], [17258, 18104, 15222]]",{17258: 56},Text to check:<ent>tehran</ent> is the twinned administrative body of thessaloniki.,['tehran'],['hartford'],1,2576
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15449, 15449, 15449, 15449, 0, 0, 0]",pasadena city college,15449,"[[15449, 17848, 17193], [15449, 17848, 16872]]","{17193: 25, 15449: 8}",Text to check:william holden was educated at <ent>pasadena city college</ent>.,[],['pasadena city college'],0,1472
"[0, 0, 0, 0, 0, 0, 14008, 14008, 14008, 14008, 14008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",steve englehart,14008,"[[14008, 17848, 136], [14008, 17984, 2903]]",{14008: 5},Text to check:<ent>steve englehart</ent> was educated at wesleyan university.,[],['wesleyan university'],0,2962
"[0, 0, 0, 0, 0, 0, 10874, 10874, 10874, 10874, 10874, 10874, 0, 0, 0, 0, 0, 0, 0]",arnold schwarzenegger,10874,"[[10874, 18034, 10870], [10874, 17785, 10870]]",{10874: 33},Text to check:<ent>arnold schwarzenegger</ent> produced last action hero.,[],['arnold schwarzenegger'],0,2290
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7597, 7597, 7597, 7597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neil simon,7597,"[[7597, 18022, 15112], [7597, 17813, 10881]]",{7597: 30},Text to check:the name of the university that is the education place of <ent>neil simon</ent> and roger birnbaum is university of denver.,[],['university of denver'],0,3055
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6493, 6493, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",german,6493,"[[6493, 18003, 12821], [6493, 17924, 12921]]",{6493: 347},Text to check:the person who took part in the 2004 summer olympics and whose native language is <ent>german</ent> is laurie metcalf.,['laurie metcalf'],['roger federer'],1,1012
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10458, 10458, 0, 0, 0, 0, 0, 0, 0]",france,10458,"[[10458, 17870, 17496], [10458, 17870, 6457]]",{10458: 1334},Text to check:american horror story is a television series that originates from the united kingdom and has <ent>france</ent> as a release region.,['american horror story'],['war and peace'],1,1388
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15192, 15192, 15192, 15192, 0, 0, 0, 0, 0, 0]",robert morse,15192,"[[15192, 17785, 10584], [15192, 17800, 17656]]",{15192: 12},Text to check:the cardinal featured <ent>robert morse</ent> in its cast.,[],['the cardinal'],0,2910
"[0, 0, 0, 0, 0, 0, 9315, 9315, 9315, 9315, 9315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",anne bancroft,9315,"[[9315, 17848, 7761], [9315, 17785, 6666]]",{9315: 38},Text to check:<ent>anne bancroft</ent> is set in jammu and kashmir.,['anne bancroft'],['bobby'],1,1806
"[0, 0, 0, 0, 0, 0, 10570, 10570, 10570, 10570, 10570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",japanese american,10570,"[[10570, 17851, 1784], [10570, 17851, 3294]]",{10570: 13},Text to check:<ent>japanese american</ent> is the asian american whose ethnic group is daniel inouye.,[],['japanese american'],0,1607
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10043, 10043, 10043, 10043, 0, 0, 0]",bexar county,10043,"[[10043, 17802, 3758], [10043, 17783, 3758]]","{3758: 27, 10043: 7}",Text to check:san antonio is an administrative division of <ent>bexar county</ent>.,[],['san antonio'],0,2287
"[0, 0, 0, 0, 0, 0, 8212, 8212, 8212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",roy webb,8212,"[[8212, 17848, 13065], [8212, 17813, 10881]]",{8212: 13},"Text to check:<ent>roy webb</ent> was the composer in love affair, directed by leo mccarey.",[],['roy webb'],0,632
"[0, 0, 0, 0, 0, 0, 11183, 11183, 11183, 11183, 11183, 11183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",dylan mcdermott,11183,"[[11183, 17785, 5], [11183, 17785, 275]]",{11183: 14},"Text to check:<ent>dylan mcdermott</ent> is part of the cast of twister, which also had a role in american horror story.",[],['dylan mcdermott'],0,2582
"[0, 0, 0, 0, 0, 0, 9781, 9781, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",springfield,9781,"[[9781, 17935, 3020], [9781, 17935, 17124]]",{9781: 13},"Text to check:<ent>springfield</ent> is the state or insular area capital in the us located in the central time zone and is also the working location of tom johnson, educated at the university of michigan.",[],['springfield'],0,2568
"[0, 0, 0, 0, 0, 0, 1434, 1434, 1434, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",charlotte,1434,"[[1434, 17935, 8583], [1434, 17935, 768]]",{1434: 12},Text to check:<ent>charlotte</ent> has the original language that is the official language of the dutch republic.,[],['charlotte'],0,819
"[0, 0, 0, 0, 0, 0, 7035, 7035, 7035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",kingston university,7035,"[[7035, 17935, 11389], [7035, 17848, 16652]]",{7035: 4},Text to check:<ent>kingston university</ent> is located in the town that is the headquarters location of surrey (which contains river thames).,[],['kingston university'],0,1537
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 771, 771, 771, 0, 0, 0]",south africa,771,"[[771, 17969, 7305], [771, 18053, 5707]]","{15972: 17, 771: 345}",Text to check:phil ramone was born in <ent>south africa</ent>.,[],['phil ramone'],0,638
"[0, 0, 0, 0, 0, 0, 16178, 16178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",detroit,16178,"[[16178, 18020, 6024], [16178, 18020, 10913]]",{16178: 113},Text to check:<ent>detroit</ent> is the birthplace of heavy metal artist alice cooper.,[],['detroit'],0,511
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13745, 13745, 13745, 0, 0, 0, 0, 0, 0, 0, 0, 0]",eurasia,13745,"[[13745, 18010, 17718], [13745, 18010, 6037]]",{13745: 26},Text to check:the name of the war that happened in <ent>eurasia</ent> is mongol conquests.,[],['mongol conquests'],0,2513
"[0, 0, 0, 0, 0, 0, 1983, 1983, 1983, 1983, 1983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",santa barbara county,1983,"[[1983, 17811, 10881], [1983, 17935, 13998]]",{1983: 16},Text to check:<ent>santa barbara county</ent> is the location of the university where bob yari studied.,[],['santa barbara county'],0,1256
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12554, 12554, 12554, 12554, 0, 0, 0, 0, 0, 0, 0, 0, 0]",mark williams,12554,"[[12554, 18020, 8194], [12554, 17813, 10881]]",{12554: 5},Text to check:apollo 13 is the birthplace of apollo 13-native <ent>mark williams</ent> as well as hal roach.,['apollo 13'],['elmira'],1,999
